1.084,0.54201,2.71,9.7561,20.054,28.726,87.263,4.878,15.989,17.615,37.127,20.596,4.878,54.472,8.6721,29.268,5.6911,11.924,0,27.371,19.512,5.1491,14.092,8.9431,0.54201,38.211,13.279,11.382,17.615,0.81301,4.607,13.821,9.4851,7.5881,9.7561
0.63898,0.63898,6.3898,8.3067,20.128,27.796,73.163,2.5559,12.46,19.489,32.588,13.419,4.4728,49.521,11.182,26.518,6.0703,9.5847,0,20.128,17.252,3.1949,7.6677,4.7923,4.1534,35.144,12.46,8.6262,19.169,3.5144,1.278,14.058,9.9042,8.6262,4.4728
1.487,0,3.3457,7.4349,30.112,31.227,81.784,5.948,19.703,16.729,36.431,13.383,4.8327,48.327,12.268,26.766,6.3197,8.9219,0,23.42,16.357,6.6914,14.126,7.8067,2.2305,43.866,17.844,8.9219,15.613,1.8587,3.3457,14.498,14.498,7.8067,5.948
4.9793,2.0747,6.639,9.1286,31.95,38.174,91.286,8.2988,17.842,24.066,36.1,10.373,6.639,62.241,13.693,41.079,8.7137,4.1494,0,31.535,32.365,9.5436,12.863,12.863,2.0747,48.133,9.5436,13.278,25.311,2.9046,0,15.353,12.863,7.8838,3.7344
2.0576,0.41152,4.9383,4.1152,20.576,27.16,85.185,3.2922,17.695,16.049,27.984,15.638,6.9959,57.202,11.934,27.984,6.1728,10.7,0,24.691,21.399,5.7613,11.523,7.4074,4.1152,46.914,17.284,13.169,14.403,3.7037,3.2922,18.93,11.934,7.4074,9.465
1.9157,0,5.364,8.046,22.605,24.521,82.759,4.5977,14.559,18.008,32.567,10.345,6.1303,59.387,12.644,28.352,6.5134,6.1303,0,24.138,26.82,9.1954,13.41,6.5134,3.4483,39.847,13.027,8.4291,18.391,3.4483,3.0651,14.559,11.111,9.9617,3.4483
5.7522,1.7699,5.7522,6.6372,34.956,37.611,94.69,5.3097,20.354,20.796,25.221,9.7345,7.5221,63.274,11.062,37.168,7.5221,7.5221,0,20.796,28.761,6.1947,10.177,10.177,2.2124,45.133,13.274,13.717,18.142,2.2124,0.44248,17.699,11.504,8.4071,12.832
0,1.5385,5.1282,7.1795,22.564,25.641,86.154,3.5897,17.436,17.949,27.692,11.795,10.256,57.436,5.1282,29.231,3.5897,7.6923,0.51282,22.051,21.026,6.6667,11.795,5.641,5.1282,37.436,14.359,7.6923,17.949,4.1026,1.0256,8.7179,12.821,10.769,7.6923
2.8329,0.84986,3.966,7.0822,25.212,31.445,92.918,6.5156,20.113,18.13,30.312,13.314,6.7989,57.224,9.3484,31.445,8.4986,3.3994,0,18.697,19.263,5.6657,12.181,10.482,2.5496,40.227,11.898,12.748,18.414,1.6997,1.4164,15.297,11.048,9.3484,9.0652
3.5336,1.0601,4.5936,6.7138,28.269,33.569,94.7,7.7739,22.261,18.375,33.922,13.428,8.4806,60.424,9.894,33.569,8.8339,3.5336,0,21.201,22.261,6.3604,13.074,10.247,2.8269,41.696,12.367,14.488,19.081,2.1201,0.35336,15.548,11.307,9.1873,9.1873
0.93168,0.62112,4.6584,8.6957,21.429,24.224,83.851,5.5901,16.149,17.081,21.429,15.528,9.3168,56.522,9.3168,21.429,5.5901,12.733,0,18.323,20.497,5.5901,12.112,7.1429,4.3478,36.957,17.702,8.0745,16.149,3.7267,3.4161,11.18,12.733,8.6957,9.6273
0.34783,1.2174,4.8696,6.6087,16,24.348,71.478,3.3043,14.783,16.348,24.522,13.217,4.8696,47.478,9.5652,23.13,6.9565,11.304,0.86957,17.391,11.826,5.2174,7.1304,5.2174,1.913,30.087,10.609,6.087,15.478,1.913,4.8696,4.3478,12.348,10.435,6.7826
0,0.62893,5.6604,10.692,23.899,38.994,97.484,4.4025,12.579,24.528,30.818,10.692,16.352,62.893,8.1761,30.189,5.6604,5.6604,0,16.981,23.899,4.4025,13.208,8.1761,1.2579,36.478,13.836,9.434,23.27,0.62893,0,12.579,13.208,8.1761,7.5472
8.2143,1.0714,5.3571,7.5,28.571,39.286,100.71,5.7143,18.571,20,36.071,8.2143,8.5714,66.071,12.143,34.643,8.5714,4.6429,0,29.643,23.214,10.714,15.714,9.2857,3.2143,49.286,15.714,11.071,18.929,3.5714,1.4286,15.714,8.9286,7.5,7.1429
2.5532,1.2766,7.234,7.234,29.787,33.617,96.17,6.8085,23.404,18.723,34.043,14.043,8.5106,71.489,8.9362,33.191,6.8085,5.9574,0,20.851,31.064,10.213,13.617,11.489,2.5532,42.128,15.745,13.191,18.723,1.7021,2.9787,17.872,14.468,10.638,4.2553
0.9434,0,4.2453,9.9057,34.906,30.189,83.491,6.6038,18.396,17.925,29.717,10.377,7.0755,63.679,11.792,38.208,7.5472,4.717,0,23.585,19.811,8.4906,17.453,8.9623,3.3019,45.283,13.208,9.9057,17.453,3.3019,0.4717,12.736,13.679,5.1887,5.1887
6.5134,1.5326,7.2797,10.728,29.885,31.418,99.234,6.5134,22.605,20.69,34.1,15.326,5.7471,63.602,10.345,44.061,6.5134,8.046,0,24.138,34.483,9.1954,13.793,8.8123,2.682,53.64,14.943,11.877,22.222,2.682,1.1494,16.475,12.261,3.0651,9.1954
0,0.79051,5.9289,6.3241,22.925,28.063,85.771,5.1383,21.739,15.81,22.925,11.462,11.462,60.474,10.277,26.087,4.7431,12.253,0,16.601,21.344,7.1146,7.1146,5.9289,1.9763,37.945,18.182,10.672,15.415,1.581,1.9763,9.0909,12.253,8.3004,8.6957
0.78989,1.8957,3.4755,9.0047,17.536,27.962,83.412,4.5814,14.85,15.166,24.803,15.64,5.2133,53.87,10.427,25.276,4.8973,5.5292,0.15798,17.22,16.904,7.425,9.7946,7.425,2.5276,40.916,9.0047,9.0047,15.482,2.2117,4.8973,9.7946,8.8468,8.3728,3.9494
1.0417,1.6667,2.2917,8.75,18.542,29.792,83.958,4.5833,16.25,17.083,23.333,14.167,4.5833,55.625,10.625,28.958,5.4167,4.5833,0.20833,18.333,18.542,8.3333,10,7.5,3.125,40,8.3333,9.5833,17.292,2.9167,2.7083,11.458,10.208,7.9167,4.5833
1.6892,0.67568,3.0405,9.1216,21.622,32.432,90.203,3.7162,22.297,16.892,25.676,11.824,6.4189,57.095,14.189,31.081,6.0811,4.0541,0,20.946,22.973,10.135,10.811,7.7703,3.0405,42.905,8.4459,11.149,16.892,2.7027,1.0135,16.892,10.473,7.0946,3.0405
1.7422,2.0906,4.1812,11.498,25.087,37.631,85.017,6.2718,17.422,21.951,27.875,11.15,5.2265,57.143,13.937,33.449,5.5749,5.2265,0,20.906,24.042,10.453,11.498,10.801,3.8328,44.948,10.453,10.801,20.557,3.8328,0.34843,11.847,9.7561,6.9686,4.878
2.9412,1.2605,5.4622,10.924,30.672,36.134,91.597,6.3025,17.227,21.849,26.05,12.605,6.7227,55.462,12.185,45.378,10.084,6.3025,0.42017,21.429,29.412,8.4034,10.084,7.9832,2.1008,53.361,7.1429,13.866,20.588,2.1008,1.6807,17.227,11.765,7.563,11.345
7.4866,0.53476,3.7433,5.8824,32.086,37.433,105.35,7.4866,17.112,25.668,37.968,8.5561,4.2781,61.497,11.23,49.198,9.0909,4.2781,0,23.529,25.668,7.4866,12.834,8.5561,1.6043,54.011,13.904,13.904,27.273,2.139,0,18.717,13.369,6.4171,9.6257
1.1919,1.0727,3.4565,10.608,19.309,26.46,75.209,4.2908,14.779,15.137,20.62,11.442,4.41,57.211,10.25,28.486,6.5554,5.6019,0,16.806,15.495,9.2968,9.1776,6.1979,2.2646,38.975,13.349,8.7008,15.018,2.6222,2.2646,10.25,7.9857,9.0584,4.8868
1.1307,0.8794,3.1407,10.804,19.095,26.256,75.503,4.2714,15.075,14.95,20.98,11.558,4.2714,57.663,10.804,28.141,6.407,5.6533,0,17.211,16.08,9.1709,9.2965,5.9045,2.3869,38.568,13.442,8.9196,14.824,2.7638,2.1357,9.799,7.7889,9.4221,5.0251
1.2346,0.92593,3.0864,10.802,20.679,27.932,78.086,4.321,14.66,15.432,20.988,10.957,4.9383,59.722,10.494,28.395,6.1728,5.2469,0,16.512,16.667,9.4136,10.031,6.6358,2.6235,39.043,12.5,9.1049,15.123,3.0864,1.5432,9.2593,8.0247,9.4136,4.4753
1.0811,0.72072,3.0631,9.9099,19.099,26.126,76.036,3.964,16.036,14.955,22.342,10.631,5.045,60.721,10.631,28.108,6.1261,6.1261,0,16.937,16.937,8.2883,10.09,6.4865,3.0631,38.559,13.153,9.1892,14.775,3.6036,1.6216,9.5495,8.2883,8.8288,4.5045
1.6736,0.41841,3.7657,11.715,28.033,25.523,88.703,6.2762,17.155,12.552,24.268,9.6234,10.042,82.845,6.2762,30.126,3.7657,6.2762,0,18.828,30.962,6.6946,10.46,10.879,2.0921,41.841,15.063,14.226,12.971,2.5105,0.41841,10.46,9.6234,11.715,5.0209
2.4242,0.60606,4.2424,7.8788,29.697,24.242,82.424,5.4545,16.97,15.152,26.061,8.4848,13.333,79.394,8.4848,32.727,4.8485,7.8788,0,23.03,35.152,7.2727,10.303,10.909,3.0303,42.424,13.939,13.333,15.758,3.6364,0.60606,9.0909,12.727,10.303,7.2727
4.721,0.85837,6.0086,10.73,34.335,31.33,90.558,4.721,12.876,22.747,26.18,11.588,3.8627,57.94,10.73,33.476,8.1545,5.1502,0,18.455,24.464,11.588,11.588,9.8712,2.5751,49.356,8.5837,14.163,23.605,1.2876,2.1459,14.592,13.734,7.2961,7.2961
1.6194,3.6437,3.2389,8.502,34.008,38.057,82.996,5.2632,18.219,22.267,28.745,10.931,8.502,56.68,8.0972,32.389,5.668,3.2389,0,21.457,33.603,6.0729,11.336,10.931,2.4291,36.437,10.121,13.36,21.862,1.6194,2.0243,18.219,11.741,6.4777,5.668
1.5385,3.0769,7.1795,8.2051,28.718,35.897,89.744,5.641,26.154,20.513,37.436,10.769,8.2051,58.462,10.256,34.359,5.641,5.1282,0,26.154,31.282,9.7436,9.7436,9.2308,3.0769,44.103,12.821,10.769,18.974,3.0769,0,13.333,10.256,6.6667,2.0513
0.44248,2.6549,6.6372,10.177,25.664,37.168,104.87,7.5221,20.796,17.699,30.531,11.504,3.5398,59.735,8.4071,37.168,6.1947,2.2124,0,21.681,32.743,8.4071,11.947,10.177,3.9823,44.248,9.7345,15.044,18.142,3.0973,0.88496,12.832,14.159,7.9646,4.4248
0.91185,0.30395,5.4711,8.5106,26.444,39.514,86.93,6.383,22.188,15.502,22.796,14.59,1.2158,60.182,11.854,33.131,4.5593,2.4316,0.30395,14.894,18.541,7.5988,11.55,10.03,0.6079,44.377,10.942,9.1185,15.198,0.91185,3.0395,16.109,15.502,9.1185,3.6474
0.8,0.4,5.2,9.6,26.8,39.2,88.4,5.6,24,15.6,21.6,14.8,1.2,60.8,11.2,33.6,3.2,2,0,14.4,21.6,8,14,10.8,0.8,44,12.8,9.2,15.2,0.8,2.8,16.8,16,10,3.2
2.6316,1.1278,6.015,9.3985,32.331,29.699,92.481,5.6391,24.06,19.549,27.444,12.406,4.1353,53.008,14.286,40.602,5.6391,1.5038,0,19.549,31.955,10.15,11.654,8.6466,2.6316,50.752,14.662,10.902,19.925,2.6316,0,15.414,13.91,7.8947,3.0075
3.8576,0.59347,5.9347,10.089,24.036,31.157,88.724,6.8249,20.178,18.398,29.674,8.0119,2.3739,53.412,16.024,39.169,9.4955,2.6706,0,18.398,24.036,8.9021,11.869,10.089,2.3739,56.38,16.914,11.573,18.398,2.0772,0.59347,17.211,12.76,7.7151,6.5282
4.1985,1.145,7.2519,6.8702,34.733,37.023,92.366,5.7252,23.664,19.084,29.389,11.069,3.4351,55.344,12.214,38.168,7.6336,0.38168,0,21.374,26.336,10.687,13.359,7.6336,2.2901,44.656,15.267,14.122,18.702,1.9084,0.38168,17.557,18.321,6.1069,3.8168
1.868,1.2453,4.4832,9.9626,19.054,27.273,80.822,6.1021,15.816,16.314,25.405,12.827,3.3624,54.047,10.336,29.016,5.7285,4.4832,0.12453,17.808,21.171,6.2267,9.34,8.7173,3.2379,45.828,10.212,7.721,16.687,4.2341,3.8605,10.585,10.71,7.2229,6.2267
2.5581,1.3953,3.9535,8.6047,22.791,29.07,87.442,7.4419,17.442,20.465,23.721,13.488,3.2558,54.419,11.163,36.279,6.9767,3.2558,0,17.907,23.721,8.3721,10.465,10.93,2.7907,53.023,8.1395,8.6047,21.163,3.4884,2.5581,13.721,13.488,6.0465,6.9767
2.3256,1.1628,3.876,8.1395,26.744,29.07,89.535,7.3643,20.543,23.256,29.07,12.791,5.4264,56.202,8.1395,41.085,5.4264,1.1628,0,21.318,29.07,9.3023,13.178,12.403,4.2636,48.45,10.853,10.078,23.256,4.6512,1.1628,17.442,15.116,6.2016,3.4884
2.1008,0.84034,5.8824,8.8235,28.571,31.092,85.714,9.2437,16.807,17.647,31.933,12.605,1.2605,51.681,12.185,36.555,3.7815,0.42017,0,21.008,22.689,11.345,10.504,11.765,5.8824,49.16,15.966,9.6639,19.328,5.042,0.42017,14.706,15.546,8.4034,2.1008
2.4306,2.0833,4.8611,11.806,29.861,31.597,83.681,7.2917,17.361,19.097,33.333,11.111,4.5139,59.722,12.5,34.722,8.3333,2.0833,0,23.958,25,12.5,10.764,7.6389,2.7778,44.097,12.847,12.847,18.403,1.7361,0.69444,13.542,15.625,7.2917,3.4722
1.2195,0.60976,6.7073,8.5366,21.341,32.927,83.232,2.7439,21.646,14.939,23.476,10.976,0.91463,51.829,10.976,29.573,5.7927,2.7439,0.30488,16.768,24.39,7.0122,11.28,8.2317,3.0488,45.427,19.207,11.89,15.244,2.7439,0.91463,15.244,11.89,6.7073,3.9634
1.3514,0.45045,8.5586,9.4595,20.721,30.18,86.486,3.6036,21.171,13.964,25.676,12.613,0.9009,50,9.9099,30.631,4.955,0.9009,0.45045,18.468,27.928,8.5586,13.514,10.36,3.1532,40.991,21.622,12.162,14.865,2.7027,0.45045,15.766,13.063,8.1081,1.8018
1.6807,0.42017,5.8824,9.6639,26.891,28.571,90.756,5.042,23.95,13.445,22.689,11.345,0.84034,58.403,15.126,32.353,5.042,1.2605,0.42017,14.706,25.63,7.9832,10.084,9.6639,2.1008,49.16,14.286,13.445,13.025,1.6807,2.1008,17.647,15.966,9.2437,2.1008
1.6173,1.8868,6.7385,9.7035,26.685,36.658,89.757,4.5822,16.712,17.251,27.493,9.434,3.2345,52.561,10.512,34.232,7.5472,0.80863,0,17.52,20.485,9.7035,10.512,8.3558,1.6173,53.1,14.016,13.477,17.52,1.0782,0.26954,15.633,13.208,7.0081,5.9299
1.5625,2.7344,6.25,10.156,28.906,36.719,97.656,4.6875,19.922,17.188,30.859,7.8125,2.3438,53.906,10.156,38.672,6.25,0.78125,0,19.531,23.047,12.109,10.938,8.9844,1.9531,54.297,15.625,15.234,18.359,1.1719,0.39062,17.578,15.234,8.5938,5.0781
0.89419,1.6393,5.0671,8.1967,23.994,32.489,84.799,5.2161,16.095,19.672,26.826,11.624,3.7258,51.565,12.221,36.066,7.7496,2.3845,0.14903,19.97,19.523,8.7928,12.221,8.7928,3.4277,49.18,12.519,11.028,19.076,3.8748,0.89419,12.221,10.73,6.8554,6.1103
1.1236,1.8727,5.2434,7.6779,25.843,35.019,86.517,5.2434,15.169,20.412,26.03,11.985,3.7453,52.06,12.36,40.637,8.0524,1.4981,0.18727,20.037,19.663,9.5506,12.734,9.7378,2.9963,52.06,11.798,12.172,20.037,3.1835,1.1236,12.921,11.61,5.9925,6.1798
1.2821,2.2436,6.4103,6.0897,28.846,32.051,86.859,4.8077,19.872,22.436,25.641,12.179,3.2051,53.205,12.5,47.756,8.3333,1.2821,0,20.192,23.718,8.9744,13.141,8.6538,3.8462,55.769,14.103,12.5,21.795,3.5256,0,17.949,13.141,7.3718,6.4103
1.996,0.5988,5.988,9.7804,20.758,29.94,81.637,6.986,14.77,15.369,23.752,11.577,3.1936,52.695,11.178,31.936,7.3852,1.996,0.3992,19.96,19.361,8.7824,9.7804,8.3832,1.5968,46.307,13.174,7.7844,14.371,1.7964,1.7964,12.375,12.375,8.1836,5.1896
3.1447,0.9434,7.8616,7.8616,22.013,29.245,87.736,5.3459,18.868,16.667,28.931,11.95,1.8868,51.887,12.264,37.107,6.9182,0.9434,0,23.899,21.698,10.692,10.692,10.063,1.5723,55.031,15.723,9.434,15.409,1.5723,0.31447,17.296,14.151,8.4906,3.1447
2.963,0.74074,8.1481,8.1481,22.593,27.407,87.037,5.5556,21.111,17.407,29.259,12.593,2.2222,50.741,11.852,37.407,6.6667,0.74074,0,23.704,22.222,10.741,10.37,9.2593,1.8519,56.296,17.037,9.6296,16.296,1.8519,0,18.148,15.926,8.8889,2.2222
1.8797,1.5038,7.1429,10.902,29.323,38.346,91.729,6.015,24.436,16.917,25.188,11.278,3.0075,51.128,12.406,36.09,7.5188,0.75188,0,18.421,25.564,9.3985,10.902,8.6466,2.2556,47.744,17.293,11.278,16.541,3.0075,0.75188,17.293,13.534,6.391,4.1353
1.7544,1.3158,10.965,11.404,28.509,30.702,96.93,5.7018,21.491,15.351,25.877,12.281,5.7018,51.754,8.3333,39.474,6.5789,2.193,0,19.737,22.807,7.0175,11.404,8.3333,4.8246,43.86,15.789,14.912,16.228,4.386,2.193,14.912,14.035,8.7719,1.3158
2.454,1.227,7.0552,8.589,26.074,34.049,86.81,4.908,17.485,20.245,24.847,15.031,1.8405,53.374,12.883,36.81,8.589,1.5337,0,15.337,23.006,9.816,10.429,10.123,2.7607,44.479,11.35,13.497,20.245,2.454,2.7607,15.031,13.804,10.429,3.681
0.42194,1.2658,4.2194,11.392,38.397,41.772,100,5.0633,16.034,17.722,30.38,10.97,3.7975,56.118,17.3,37.975,5.0633,1.6878,0.42194,21.097,20.253,6.7511,10.127,11.392,2.1097,51.899,12.658,11.392,17.3,2.5316,2.5316,15.19,13.924,8.8608,2.9536
2.4561,1.4035,5.2632,9.1228,31.228,34.386,92.281,5.9649,23.509,15.789,28.772,13.333,2.807,61.053,10.877,35.789,5.9649,3.1579,0.35088,21.053,31.228,8.4211,13.333,8.7719,4.2105,55.439,15.789,12.281,16.842,4.2105,2.4561,20.702,14.035,7.7193,6.3158
1.7808,1.6438,4.5205,9.726,20.137,28.082,78.767,4.2466,14.11,13.151,21.781,14.521,1.7808,56.712,12.466,32.74,6.9863,6.4384,0.27397,12.877,15.479,7.2603,11.644,6.7123,2.0548,38.767,9.863,5.7534,12.466,1.5068,5.2055,8.6301,11.233,10.685,6.3014
3.2895,0.32895,6.5789,10.197,31.908,33.882,98.355,6.25,19.079,21.053,28.289,11.513,3.6184,56.25,9.5395,41.776,7.2368,1.3158,0,15.789,20.066,9.2105,10.855,8.5526,1.3158,48.026,9.8684,7.5658,20.395,0.98684,0,10.855,15.789,10.855,4.2763
2.2422,0.44843,5.3812,7.6233,23.318,25.112,81.614,6.7265,21.076,13.453,22.87,10.314,0.89686,60.09,11.659,31.39,4.4843,0.44843,0,20.179,20.179,9.8655,11.211,6.7265,2.2422,54.709,18.386,9.8655,13.004,2.2422,1.7937,15.247,14.798,9.8655,2.6906
2.7295,0.24814,6.4516,9.6774,25.31,27.047,85.608,6.2035,16.873,18.859,19.355,11.414,3.4739,55.583,10.174,39.206,6.9479,1.737,0,14.64,19.603,9.9256,9.4293,9.4293,1.4888,44.417,10.174,11.414,18.61,1.4888,1.2407,11.166,12.903,10.174,6.9479
3.4056,0,7.4303,9.5975,29.102,24.458,88.545,6.8111,17.337,19.195,20.433,10.217,3.7152,53.251,10.526,38.39,5.5728,1.8576,0,15.17,21.672,10.836,10.526,11.455,1.548,43.963,11.455,12.384,18.885,1.548,1.2384,11.765,14.551,10.217,5.8824
0.7874,1.378,6.4961,9.4488,20.472,29.528,79.921,4.7244,13.189,11.22,25.984,12.598,2.1654,58.858,13.78,31.102,8.0709,2.1654,0.3937,18.307,15.748,6.1024,9.252,9.0551,1.7717,38.189,12.402,7.6772,11.811,1.5748,1.5748,10.236,12.402,11.614,4.5276
1.2121,1.5152,8.1818,8.4848,24.545,30.303,83.939,6.0606,16.667,13.636,27.879,11.515,0.60606,55.455,12.727,36.061,8.4848,1.8182,0,19.091,17.879,7.2727,10.303,10.909,1.8182,38.788,15.455,10,13.939,1.5152,0.60606,12.121,12.424,10.606,4.5455
1.5625,1.1719,9.375,7.4219,25.391,28.906,89.844,5.8594,17.969,14.062,29.297,10.547,0.78125,55.859,13.281,36.328,8.2031,0.78125,0,20.312,19.141,7.8125,10.547,10.938,1.9531,42.578,17.188,10.938,14.062,1.5625,0,12.891,13.281,11.719,3.9062
